"","business_id","name","neighborhood","address","postal_code","stars","review_count","categories","open_2019","american","age","chain"
"2458","MshSy-b-4qY5zdFioUWuzg","""Jack in the Box""","Spring Valley","""9360 W Tropicana Ave""","89147",2.5,12,"Fast Food;Restaurants",1,"0",2261,TRUE
"2459","MsQTe82TCbZXDPG4LOgVoA","""Port of Subs""","Summerlin","""8552 W Lake Mead Blvd""","89128",3,12,"Restaurants;Delis;Sandwiches",1,"0",2464,TRUE
"2460","mswelTP1cQiuAps2fSGuBw","""Farmer Boys""","Southeast","""5955 S Eastern Ave""","89119",3.5,152,"Mexican;Salad;Restaurants;Breakfast & Brunch;Burgers;Sandwiches;American (Traditional)",1,"1",2288,TRUE
"2461","MsxXvGps1fjERgIQa0NtRw","""A & L's Family Restaurant""",NA,"""4889 E Craig Rd""","89115",2.5,6,"Restaurants;American (New)",1,"1",1601,FALSE
"2462","MTkDsAaz-bQKrEB_czblUA","""Pizza Hut""","Sunrise","""6895 E. Lake Mead Blvd., #1""","89156",2,12,"Chicken Wings;Restaurants;Pizza",1,"0",1532,TRUE
"2463","MTx-Zdl_KcU_z9G832XAjg","""Taco Bell""","Centennial","""8033 N Durango Dr""","89131",2.5,23,"Restaurants;Fast Food",1,"0",3130,TRUE
"2464","MU1PQ5CWuV0OKKOeI7jx6Q","""Popeyes Louisiana Kitchen""","Southeast","""8132 Las Vegas Blvd S""","89123",2.5,76,"Chicken Wings;Restaurants;Fast Food;Southern",1,"0",3692,TRUE
"2465","mU3vlAVzTxgmZUu6F4XixA","""Momofuku Las Vegas""","The Strip","""3708 S Las Vegas Blvd, Level 2""","89109",4,750,"Restaurants;American (New)",1,"1",829,FALSE
"2466","muD5-YKII_qOTRpbRWuOHA","""PT's""",NA,"""4825 W Flamingo Ave, Ste 3""","89103",3.5,25,"Sports Bars;Nightlife;American (New);Bars;Pubs;Restaurants",1,"1",3151,TRUE
"2467","mUdalYTuAtnZm2K9zoH27Q","""L'Atelier de Joël Robuchon""","The Strip","""3799 Las Vegas Blvd S""","89109",4.5,974,"French;Restaurants",1,"0",4591,FALSE
"2468","Mufm5Fot_GS2wNx2TpLfcg","""Mexitalia X-Press""","The Strip","""2880 Las Vegas Blvd S""","89109",2,6,"Restaurants;Mexican",1,"0",3577,FALSE
"2469","mUQNT_1c-otE49AuYTEzJA","""JuiceFarm""","The Strip","""3325 Las Vegas Blvd""","89109",3,66,"Juice Bars & Smoothies;Food",1,"0",1840,FALSE
"2470","Mv2SeBkY0DASmwO1-mM-iQ","""Las Mkt""","Southeast","""5757 Wayne Newton Blvd""","89119",2.5,34,"American (Traditional);Restaurants;Sandwiches",1,"1",1532,FALSE
"2471","MVjkFLHNJmbQ-ZTd3QY3nQ","""Rika Arepa Express""","Eastside","""3650 E Flamingo Rd, Ste 1""","89121",4.5,49,"Food;Street Vendors;Latin American;Gluten-Free;Vegan;Food Trucks;Restaurants;Venezuelan",1,"1",2207,FALSE
"2472","mvLdgkwBzqllHWHwS-ZZgQ","""Elia""","Spring Valley","""4226 S Durango Dr""","89147",4.5,63,"Mediterranean;Restaurants;Greek",1,"0",660,FALSE
"2473","mvMih24zuSw_dZyU_LEY7g","""Pizza Hut""","Sunrise","""5105 E. Sahara Ave., #128""","89142",2.5,20,"Pizza;Restaurants;Chicken Wings",1,"0",2828,TRUE
"2474","MvTGsmfJBwGDfwRE7si4Dg","""Dairy Queen""","Northwest","""4438 N Rancho Dr""","89130",2,15,"Desserts;Ice Cream & Frozen Yogurt;Food",1,"0",1695,TRUE
"2475","mvWhlMnXXidb1R2krK25VQ","""Papa John's Pizza""",NA,"""1411 N Jones Blvd, Ste 100""","89108",2,15,"Pizza;Restaurants",1,"0",2245,TRUE
"2476","MwCai0x6GILtK4KkwufZig","""The Martini""","Westside","""1205 S Fort Apache Rd""","89117",4,213,"Lounges;Nightlife;American (New);Restaurants;Bars",1,"1",2892,FALSE
"2477","MWyv0delstZwPcBkGzmwbA","""Legends Sports Bar & Grill""","Southeast","""5866 Boulder Hwy""","89122",4,26,"Bars;Sports Bars;American (Traditional);Nightlife;Restaurants",1,"1",2753,FALSE
"2478","mXA3MeNsPYkmZBaOyh3qfg","""Starbucks""","Northwest","""7151 W Craig Rd""","89129",4,10,"Coffee & Tea;Food",1,"0",1049,TRUE
"2479","MXC9pwIxovWUc9yu1F8OxA","""Sushi Twister""","Eastside","""5566 Boulder Hwy""","89122",4,457,"Sushi Bars;Japanese;Restaurants",1,"0",4273,FALSE
"2480","mxeYwJLqiV2IRRcQgxFRBQ","""Starbucks""","The Strip","""3730 Las Vegas Blvd S""","89158",2,44,"Event Planning & Services;Hotels & Travel;Coffee & Tea;Food;Hotels",1,"0",2304,TRUE
"2481","MXpCVzm1V5OH05KO6n7ntA","""The Corndog Company LV""","Centennial","""5720 Centennial Center Blvd""","89149",5,7,"Food Trucks;Restaurants;Hot Dogs;Food;Street Vendors",1,"0",577,FALSE
"2482","mxuUDbstSrPf2OVfjXKpBA","""Dairy Queen""","The Strip","""3850 S Las Vegas Blvd""","89109",2.5,13,"Fast Food;Ice Cream & Frozen Yogurt;Food;Restaurants",1,"0",2774,TRUE
"2483","MYB1ZMspBk1Xc_awp_PtSw","""Naked City Pizza Express""","Southwest","""6935 Blue Diamond Rd""","89178",3,46,"Sandwiches;Chicken Wings;Restaurants;Pizza",1,"0",830,FALSE
"2484","mYBM11YwgftyQJxYGkKnYQ","""Rocky's Philly Cheese Steaks""","Southeast","""7400 Las Vegas Blvd S""","89123",1.5,15,"Restaurants;Sandwiches;Fast Food",1,"0",2533,FALSE
"2485","mys2H61EqcO4AJpnzi61ZA","""Waterside Cafe""","Westside","""221 N Rampart Blvd""","89144",2,6,"Cafes;Restaurants",1,"0",2568,FALSE
"2486","MyTsAeShB9pcWP84GSTAdw","""KoMex Fusion""","Spring Valley","""4155 S Buffalo Dr""","89147",4.5,395,"Korean;Mexican;Asian Fusion;Restaurants",1,"0",1978,FALSE
"2487","mz1zD5_eqyCQNuzAqB_iKg","""Pancho's Kitchen""","Westside","""5201 W Charleston Blvd, Ste 120-130""","89146",4.5,198,"Restaurants;Vegan;Breakfast & Brunch;Mexican",1,"0",1636,FALSE
"2488","mZI_wVrLOjz4M-QIC9n-jA","""PT's""","University","""1089 E Tropicana Ave""","89119",2.5,35,"Bars;Sports Bars;Pubs;Restaurants;American (New);Nightlife",1,"1",4420,TRUE
"2489","mzQLni03qPCPxkUXQ52U_Q","""El Zarape Mexican Restaurant""",NA,"""5333 Arville St""","89118",5,24,"Mexican;Tacos;Restaurants;Breakfast & Brunch",1,"0",668,FALSE
"2490","MZRqxvBkJLjKcoOjNz7yLA","""Carlos'n Charlie's""","The Strip","""3555 S Las Vegas Blvd""","89109",2,372,"Cocktail Bars;Nightlife;Restaurants;Mexican;Bars",1,"0",2551,FALSE
"2491","N_423HZadpb28GsecF3SxQ","""La Mexicana Bakery and Deli""","Downtown","""235 N Eastern Ave""","89101",3.5,5,"Delis;Restaurants",1,"0",2015,FALSE
"2492","n_K2xa_nqzUqaUJa0S_5tQ","""Tea Station""","Chinatown","""4355 Spring Mountain Rd, Ste 106""","89102",3,682,"Food;Coffee & Tea;Restaurants;Taiwanese",1,"0",4499,FALSE
"2493","n_o2DAmDBAZ-RjVDSY-5uQ","""Ruth's Chris Steak House""","The Strip","""Harrah's Las Vegas Hotel & Casino, 3475 Las Vegas Boulevard South""","89109",4,376,"Restaurants;Steakhouses",1,"1",2270,FALSE
"2494","n_r2zY-SmI5kxaUODwi2Lg","""Rounders""","Spring Valley","""4455 S Buffalo Dr""","89147",3.5,22,"Nightlife;Restaurants;Sports Bars;American (Traditional);Bars;Burgers",1,"1",3588,FALSE
"2495","N_TYkatwxieUMJVfMwQbvQ","""Dairy Queen Grill & Chill""","Anthem","""10475 Spencer St""","89183",2,6,"Fast Food;Ice Cream & Frozen Yogurt;Food;Restaurants;Burgers",1,"1",549,FALSE
"2496","n-iHDxbFrNQoNIpt5TjiNg","""Subway""","Westside","""4810 W Desert Inn Rd""","89102",2,15,"Restaurants;Fast Food;Sandwiches",1,"0",2664,TRUE
"2497","N-L7ISdndWsIWdK0fn29wg","""Curry Pot""","The Strip","""3355 S Las Vegas Blvd""","89109",3.5,101,"Vegetarian;Restaurants;Fast Food;Indian",1,"0",986,FALSE
"2498","N0apJkxIem2E8irTBRKnHw","""Wolfgang Puck Bar & Grill Las Vegas""","The Strip","""3799 Las Vegas Blvd S""","89109",4,1463,"Nightlife;Salad;Sandwiches;Restaurants;Bars;American (New);Pizza",1,"1",4549,FALSE
"2499","n0bg7kf6HcpFchCtxJyc5A","""Mr Chow""","The Strip","""3570 Las Vegas Blvd S""","89109",3,273,"Chinese;Restaurants",1,"0",1217,FALSE
"2500","N0l-6kdgRXEskiGw3ab05A","""Johnny Rockets""","Southwest","""3333 Blue Diamond Rd, Ste 101, Silverton Casino""","89139",3,65,"American (Traditional);Burgers;Sandwiches;Fast Food;Restaurants",1,"1",3061,TRUE
"2501","n0tnioUYabmpBrTwmIq08Q","""PT's""",NA,"""812 W Ann Rd""","89031",3,37,"Nightlife;American (New);Restaurants;Pubs;Bars;Sports Bars",1,"1",3062,TRUE
"2502","n0wVs3pvWsFRNY1KDuITyA","""McDonald's""",NA,"""6020 W Tropicana Ave""","89103",2,30,"Fast Food;Restaurants;Burgers",1,"1",2959,TRUE
"2503","N1yMNZCAuanbdJran9QZHw","""QQ Tea Plus""","Chinatown","""5150 Spring Mountain Rd, Ste 10""","89146",4,69,"Juice Bars & Smoothies;Food;Coffee & Tea;Bubble Tea",1,"0",757,FALSE
"2504","n2kgJSiB7Q4u7AkDvYfzlg","""Munch Box""","Spring Valley","""6105 S Fort Apache Rd""","89148",4.5,3,"Breakfast & Brunch;Restaurants",1,"0",506,FALSE
"2505","N3WQPXoVeCuzqyPIvWIX5Q","""Las Vegas Lounge""","Eastside","""900 Karen Ave, Ste C101""","89109",3.5,14,"Lounges;Bars;Nightlife;Restaurants",1,"0",3489,FALSE
"2506","N3zuaqGESF5iZsi_md9c1Q","""Tasty BBQ Kitchen""","Spring Valley","""4825 S Rainbow Blvd""","89103",3.5,27,"Barbeque;Chinese;Restaurants",0,"0",1195,FALSE
"2507","N4BbeIbQNgtUEEMutu9U3w","""Famous Dave's Barbeque - Las Vegas""",NA,"""1951 N Rainbow Blvd""","89108",3,238,"Restaurants;Barbeque;Sandwiches;Southern",1,"0",4569,FALSE
"2508","n4E8ltk6CidI4_9s5STVtA","""Primeburger""","The Strip","""3355 Las Vegas Blvd S""","89109",4,198,"Burgers;Restaurants",1,"1",1504,FALSE
"2509","N4t78qF2C5jqYBjNr0j3_w","""Pho T""","Eastside","""5040 Boulder Hwy, Ste 120""","89122",3.5,134,"Vietnamese;Restaurants",1,"0",1695,FALSE
"2510","n5bR03mFAvZSYvki9MeW7g","""Munch-A-Sub""",NA,"""5320 Cameron St, Ste 1""","89118",4.5,89,"Restaurants;Sandwiches",1,"0",4415,FALSE
"2511","N5CL5HLS6lyltw-OjjBrOw","""Hussong's Cantina Boca Park""","Westside","""740 S Rampart Blvd, Ste 7""","89145",3.5,322,"Restaurants;Mexican;Bars;Vegan;Nightlife",1,"0",1371,FALSE
"2512","N6BDiFk2CyJTMPGUlcOfAg","""Jackie Bee Boba Express""","Westside","""6250 W Charleston Blvd, Ste 120""","89146",3.5,156,"Coffee & Tea;Thai;Bubble Tea;Food;Cafes;Restaurants;Fast Food",1,"0",1521,FALSE
"2513","n7V4cD-KqqE3OXk0irJTyA","""GameWorks""","Southeast","""6587 Las Vegas Blvd S, Ste 171""","89119",3,349,"Arcades;Arts & Entertainment;Gastropubs;Restaurants;American (New)",1,"1",1724,FALSE
"2514","N7yuiiu8jhQ-Fl9Npflreg","""Lemongrass""","The Strip","""3730 Las Vegas Blvd S""","89109",3.5,931,"Restaurants;Thai",1,"0",3414,FALSE
"2515","n8_OgIBErn-7TCIr4Sn2rA","""Oyster Bar""","Eastside","""4455 Paradise Rd""","89169",4.5,61,"Restaurants;Bars;Nightlife;Seafood",1,"0",792,TRUE
"2516","N8D-5-fW7EkBdKjNYGhu0A","""La Cave Wine and Food Hideaway""","The Strip","""3131 Las Vegas Blvd S""","89109",4,525,"Tapas Bars;Restaurants",1,"0",3750,FALSE
"2517","N8RHOOSrmSra_3fB81-FjQ","""Pink Box Doughnuts On The Strip""","The Strip","""3755 S Las Vegas Blvd""","89109",4,12,"Food;Donuts;Bakeries;Coffee & Tea",0,"0",543,FALSE
"2518","n8Zqqhff-2cxzWt_nwhU2Q","""Public School 702""","South Summerlin","""1850 Festival Plaza Dr""","89135",3.5,954,"American (New);Restaurants;Gastropubs;Nightlife;Bars",1,"1",1413,FALSE
"2519","N95IG-T9bbR2iNL9_an1SQ","""Me Gusta Tacos""","Southwest","""7425 S Durango Dr, Ste 103""","89113",5,30,"Restaurants;Breakfast & Brunch;Mexican;Tacos",1,"0",521,FALSE
"2520","naRs_pZV1k6ANa6Hd_VHsw","""Panda Express""","The Strip","""3475 S Las Vegas Blvd""","89109",2.5,10,"Restaurants;Fast Food;Chinese",1,"0",1608,TRUE
"2521","NaZVUOzqk5b-l0mlki-9Og","""Chun Fai Chinese Eatery""","Spring Valley","""6565 S Fort Apache Rd, Ste 175""","89148",3.5,180,"Food;Soup;Restaurants;Chinese;Thai;Bubble Tea",1,"0",1572,FALSE
"2522","NblDoJBEwhkJyvAuxzh4rg","""Gyu-Kaku Japanese BBQ""","Chinatown","""3550 S Decatur Blvd""","89103",4,425,"Restaurants;Japanese;Barbeque",1,"0",1679,FALSE
"2523","NBn4hgfGtNz91k3VsDZlmw","""Three Square""",NA,"""4190 N Pecos Rd""","89115",4.5,42,"Local Services;Community Service/Non-Profit;Food Banks",1,"0",3120,FALSE
"2524","nbQH8MXjxqsDzHRNTZ8esQ","""Zuma Las Vegas""","The Strip","""3708 S Las Vegas Blvd""","89109",4.5,165,"Japanese;Bars;Sushi Bars;Restaurants;Nightlife",1,"0",820,FALSE
"2525","ncEJaX_79zZGSS1NQNzu4A","""McDonald's""","Southwest","""10590 Southern Highlands Pkwy""","89141",1.5,73,"Fast Food;Restaurants;Burgers",1,"1",3288,TRUE
"2526","nCjsK9-_xH0bxuEqdAc8TA","""Budweiser Racing Track Bar & Grill""","Southeast","""5757 Wayne Newton Blvd""","89119",2.5,11,"American (Traditional);Restaurants",1,"1",3826,FALSE
"2527","NCR20zyNvXPb3gYpZqAvbQ","""bin 702""","Downtown","""707 E Fremont St""","89101",4,182,"Salad;Bars;Nightlife;Wine Bars;Sandwiches;Food;Restaurants",1,"0",1952,FALSE
"2528","NcrasPRJ3xm0K7JPxLFBGA","""Tropical Smoothie Cafe""",NA,"""3601 E Bonanza Rd, Ste 110""","89110",2,60,"Juice Bars & Smoothies;American (New);Food;Restaurants;Breakfast & Brunch",1,"1",1804,TRUE
"2529","nD_7R5bVxRYNHKv_dGlhBA","""Timbers Rancho""","Northwest","""4061 N Rancho Dr""","89130",3.5,11,"Sandwiches;Restaurants;Bars;Arts & Entertainment;American (Traditional);Nightlife;Casinos;Burgers",1,"1",811,FALSE
"2530","NDs6xlZesy9xZFt2Lio6XQ","""Tropical Smoothie Cafe""","Westside","""9440 W Sahara, Ste 100""","89117",2,93,"Juice Bars & Smoothies;Salad;Sandwiches;Cafes;Wraps;Food;Restaurants",1,"0",3161,TRUE
"2531","nebRKfau_9iTxRDR6WGj9A","""Kapuso Kapamilya""","Chinatown","""4300 Spring Mountain Rd""","89102",3,50,"Nightlife;Italian;Bars;Karaoke;Lounges;Restaurants;Education;Colleges & Universities;Pubs;Filipino",1,"0",3007,FALSE
"2532","nepZ1HPAgBqw0TgJWbSgOA","""Sin City Smokers Barbecue and Catering""",NA,"""2861 N Green Valley Pkwy""","89014",4.5,172,"Restaurants;Food;Caterers;American (Traditional);Event Planning & Services;Barbeque;Food Trucks",1,"1",1848,FALSE
"2533","nFesIguvEF_h5h7lNSn__w","""Old Vegas Tavern""","Eastside","""3850 E Desert Inn Rd""","89121",3.5,20,"Sandwiches;Bars;Venues & Event Spaces;American (Traditional);Event Planning & Services;Dive Bars;Lounges;Restaurants;Nightlife;Sports Bars",1,"1",1389,FALSE
"2534","NfM1YE-FJCToO1LB36T6lQ","""Jason's Deli""","Spring Valley","""7305 Arroyo Crossing Pkwy""","89113",3.5,158,"Restaurants;Sandwiches;Delis;Salad",1,"0",2777,TRUE
"2535","NG2mL-wQQfBdsXsyUbw8pA","""Capriotti's Sandwich Shop""","Centennial","""7540 Oso Blanca Rd, Ste  100""","89149",3,11,"Restaurants;Sandwiches",1,"0",547,TRUE
"2536","nGjqCFbLPeBJe55Mx-nIEw","""Tacos Los Toritos""","Sunrise","""861 N Nellis Blvd""","89110",4.5,39,"Mexican;Restaurants",1,"0",3226,TRUE
"2537","NGp1HTYrPg3pMP-tXeLf-g","""Fatburger""",NA,"""2101 Texas Star Ln""","89032",2.5,17,"Restaurants;Burgers;Fast Food;American (Traditional)",1,"1",4652,TRUE
"2538","nGqCSg5ei7wYwaKFBN-8FA","""Wok Vegas Asian BBQ""","The Strip","""2000 South Las Vegas Blvd""","89104",2.5,19,"Barbeque;Restaurants",1,"0",1046,FALSE
"2539","ngs16C2M_uTq2zXamltHVw","""Jessie Rae's BBQ""",NA,"""5611 S Valley View Blvd""","89118",4.5,365,"Barbeque;Event Planning & Services;Street Vendors;Caterers;Food;Restaurants;Farmers Market",1,"0",1341,FALSE
"2540","NHFsXnwZDkY3ufoTE9iKjQ","""Chipotle Mexican Grill""","Southeast","""5715 S Eastern Ave, Ste 105""","89119",3,40,"Fast Food;Restaurants;Mexican",1,"0",1837,TRUE
"2541","nhjYGdlR5Yw5-uOQqCVF8A","""Wendy's""",NA,"""844 N Rancho Dr""","89106",1.5,8,"Hot Dogs;Burgers;Fast Food;Restaurants",1,"1",3191,TRUE
"2542","nHktq8MckAbxmfRNRGlo0Q","""Auntie Anne's Pretzels""","Southeast","""5757 Wayne Newton Blvd""","89119",3.5,4,"Food;Pretzels",1,"0",846,TRUE
"2543","nHQtk-oJVNvVpvfFslv9Ug","""PT's""","Westside","""1281 S Decatur Blvd""","89102",3,40,"American (New);Restaurants;Sports Bars;Bars;Nightlife;Pubs",1,"1",3224,TRUE
"2544","nI-ZmgPjAtiNTTU-_gnoYQ","""Trattoria Reggiano""","South Summerlin","""2020 Park Centre Dr, Ste 140""","89135",4,261,"Italian;Restaurants",1,"0",1467,FALSE
"2545","ni4ppUp4oHq-OSSCgUIGiA","""barMASA""","The Strip","""3730 Las Vegas Blvd S""","89109",2.5,301,"Japanese;Restaurants;Sushi Bars",0,"0",3406,FALSE
"2546","NieVNg1pP-PPeGUsdpy9BA","""Pinot Brasserie Bakery""","The Strip","""3355 Las Vegas Blvd S""","89109",4,3,"Food;French;Coffee & Tea;Restaurants",1,"0",4012,FALSE
"2547","NIOwzgujIXKVBEVNTQBXpg","""Jjanga Steak & Sushi""","Spring Valley","""6125 S Fort Apache Rd, Ste 200""","89148",4.5,639,"Breakfast & Brunch;Restaurants;Bars;Japanese;Nightlife;Sushi Bars;Karaoke;Steakhouses;Teppanyaki",1,"1",1535,FALSE
"2548","NiQ_3tXqkoe6GaQ5w2sHaQ","""Sonic Drive-In""","Eastside","""3340 E Flamingo Rd""","89121",2.5,46,"Restaurants;Fast Food",1,"0",3220,TRUE
"2549","niuHdk9fwX0IJG1zMAHcig","""Jack In the Box""",NA,"""580 N Eastern Ave""","89101",4.5,3,"Fast Food;Restaurants;Burgers",1,"1",1131,TRUE
"2550","njAKI1RSggY0Izay-xwJSw","""Arby's""","Northwest","""4521 N Rancho Dr""","89130",2.5,14,"Fast Food;Sandwiches;American (Traditional);Restaurants",1,"1",1592,TRUE
"2551","NjMC1bh3xZbqBmihsbH-nw","""PT's Gold""","Southwest","""4880 Silverado Ranch Blvd""","89139",3,33,"Pubs;Bars;Restaurants;Nightlife;American (Traditional)",1,"1",678,TRUE
"2552","NL-ymrd7jsk4MscQRgtPJQ","""Laurita's Taco shop""",NA,"""4620 Boulder Hwy""","89121",4.5,8,"Mexican;Event Planning & Services;Restaurants;Fast Food;Caterers;Latin American",1,"1",2020,TRUE
"2553","nl2nsBi9U3sW1R34nF0s0Q","""Border Food Juarez-El Paso""",NA,"""412 N Eastern Ave""","89101",4,54,"Breakfast & Brunch;Mexican;Restaurants",1,"0",2169,FALSE
"2554","nl3I7aONnF4wHrY2SIhAIA","""PVP  Zone""","Westside","""6250 W Charleston Blvd, Ste 130""","89146",4.5,20,"Internet Cafes;Food;Arts & Entertainment;Arcades;Active Life;Cultural Center;Nightlife;Recreation Centers;Coffee & Tea",1,"0",1530,FALSE
"2555","NLEe-RzDSU-5BN6xp_WWCw","""M&M Soul Food Cafe""","Westside","""3923 W Charleston Blvd""","89102",4,672,"Soul Food;Southern;Restaurants;American (Traditional)",1,"1",4372,FALSE
"2556","NlpsCKu8FiGo2BvZSZdpFg","""Subway""","Westside","""740 S Decatur Blvd""","89107",1.5,3,"Fast Food;Restaurants;Sandwiches",1,"0",2182,TRUE
"2557","nlsibvBeSc8vfus2KuQatA","""Handel's Homemade Ice Cream & Yogurt""","Spring Valley","""10170 W Tropicana Ave, Ste 150""","89147",4.5,264,"Bakeries;Juice Bars & Smoothies;Food;Patisserie/Cake Shop;Restaurants;Ice Cream & Frozen Yogurt",1,"0",1556,FALSE
"2558","nLYY13t9mStj0wX6KphtPQ","""Krispy Kreme""","The Strip","""3850 Las Vegas Blvd S""","89109",3.5,49,"Donuts;Food",1,"0",3181,TRUE
"2559","NM9A38hqiOAYbnUPpNz-UQ","""Panda Express""","Sunrise","""1300 S Lamb Blvd, Ste 100""","89104",3,15,"Chinese;Restaurants;Fast Food",1,"0",2886,TRUE
"2560","nM9NwHXy3EadihjJTG2i5w","""Pancho's Vegan Tacos""","Eastside","""4865 S Pecos Rd, Ste 5""","89121",4.5,193,"Vegan;Mexican;Restaurants;Tacos",1,"0",823,FALSE
"2561","nMaIIKEAW2cTEWbEyeFyXQ","""Surang's Thai Kitchen""","Spring Valley","""5455 S Fort Apache Rd, Ste 105""","89148",4,287,"Soup;Restaurants;Salad;Thai",1,"0",3269,FALSE
"2562","NMEfM6_t_ebEtwxE_Rdf3g","""The Bar @Trails Village""","Summerlin","""1916 Village Center Cir, Ste 6""","89134",4,43,"Nightlife;Breakfast & Brunch;Restaurants;Salad;Lounges;Bars",1,"0",925,FALSE
"2563","Nmka2Jw1HrC2IfuEADOwZg","""El Varaderito""","Westside","""342 S Decatur Blvd""","89107",5,7,"Latin American;Cuban;Sandwiches;Food;Pizza;Desserts;Restaurants",1,"1",674,FALSE
"2564","nMKj8Di_9YTdZcCAWFw3dw","""Skinny Dugans""","Westside","""4127 W Charleston Blvd""","89102",3.5,38,"Bars;Restaurants;American (New);Pubs;Lounges;Dive Bars;Sports Bars;Nightlife",1,"1",4394,FALSE
"2565","NmOBomyz63TP9Nn2q4Z1rg","""Smith & Wollensky""","The Strip","""3767 Las Vegas Blvd S""","89109",4,467,"Steakhouses;Seafood;Restaurants",0,"1",4764,FALSE
"2566","nMQJ57am8aEnz1jy9Hl_3g","""Baja Fresh""","The Strip","""3850 Las Vegas Blvd S""","89109",3.5,49,"Salad;Tex-Mex;Mexican;Food;Restaurants;Fast Food;American (Traditional)",1,"1",3497,TRUE
"2567","nnDLapJk1z2NJE0-XzwMlQ","""Gallagher's Steakhouse""","The Strip","""3790 Las Vegas Blvd S""","89109",4,1012,"Restaurants;Steakhouses",1,"1",4770,FALSE
"2568","nneJ-Xttfx9rHD_Kaf6gWw","""Carl's Jr""","Downtown","""2035 E Charleston Blvd""","89104",2,7,"Fast Food;Restaurants",1,"0",2126,TRUE
"2569","NnoJ7MBgV_F-bv7FA_X_BA","""Los Huicholes""",NA,"""546 N Eastern Ave, Ste 100""","89101",4,64,"Food;Restaurants;Mexican;Food Delivery Services",1,"0",2524,FALSE
"2570","NnV0LkIs5YjUSPzAP1nWXQ","""Baan Thai Restaurant""","Chinatown","""5115 W Spring Mountain Rd, Ste 208""","89146",4,59,"Asian Fusion;Vegetarian;Thai;Restaurants;Vegan;Chinese",1,"0",782,FALSE
"2571","nO2mE8gLNxi1Fsm6bZsn-g","""The Game""","Westside","""9090 Alta Dr""","89145",3.5,32,"Nightlife;Restaurants;Sports Bars;Bars;Burgers",1,"1",1631,FALSE
"2572","NoA6bD6W7z_Aztk_cOU5cg","""The Cheesecake Factory""","Downtown","""505 S Grand Central Pkwy, Ste 3201""","89106",3,229,"Seafood;Desserts;Breakfast & Brunch;American (New);Restaurants;Food;American (Traditional)",1,"1",1436,TRUE
"2573","NoSj3hV8Rlz_gUsOL4_EjQ","""Jack's Pub""",NA,"""2416 W Sahara Ave""","89102",2.5,21,"Nightlife;Pubs;Restaurants;Irish;Bars",0,"0",3318,FALSE
"2574","noZNxJF_q9V3Iox5qG2bVA","""Breakfast & Burgers""","The Strip","""3850 S Las Vegas Blvd""","89109",2.5,36,"Restaurants;Breakfast & Brunch;Burgers",1,"1",1021,FALSE
"2575","nPBG-UbMHDMdcnW-HncZNA","""Wing King""","Spring Valley","""4235 S Fort Apache Rd, Ste 260""","89147",4,122,"Chicken Wings;Restaurants;Pizza;Burgers",1,"1",1244,FALSE
"2576","npHRkHxgKjSGcFBi81EBWA","""Red Mango""","Eastside","""3528 S Maryland Pkwy""","89169",3,7,"Ice Cream & Frozen Yogurt;Food;Juice Bars & Smoothies",1,"0",2844,TRUE
"2577","NqbYFNVLShyhu713COhhWg","""Starbucks""","Eastside","""145 E Harmon Ave""","89109",2,21,"Coffee & Tea;Desserts;Food;Coffeeshops;Nightlife",1,"0",2413,TRUE
"2578","NQhPS0MUKJgBUB6PTLlmzA","""Pho Bosa""","Chinatown","""3711 S Valley View""","89102",4,588,"Restaurants;Soup;Vietnamese",1,"0",2408,FALSE
"2579","nqnYDW_FMwuTejAPNEOhqA","""Seasonal Adventures Pumpkin Patch""","Centennial","""6400 SE Centennial Center Dr""","89149",3.5,9,"Active Life;Party & Event Planning;Amusement Parks;Desserts;Event Planning & Services;Food",1,"0",1643,FALSE
"2580","NQXuoB9JTPUItHvouMgWjQ","""Violette's Vegan Organic Cafe & Juice Bar""","Westside","""8560 W Desert Inn Rd, Ste D5""","89117",4,538,"Juice Bars & Smoothies;Vegetarian;Vegan;Restaurants;Food",1,"0",1544,FALSE
"2581","nr1y1_csfnP6nSKxtOrLmw","""Church's Chicken""","Westside","""4851 W Charleston Blvd""","89102",2.5,17,"Restaurants;Fast Food",1,"0",2119,TRUE
"2582","Nr5TGaBoGraxbZBCzKyvuA","""Tacos La Carreta""","Chinatown","""4130 Spring Mountain Rd""","89102",4.5,64,"Restaurants;Food;Food Trucks;Mexican",1,"0",2618,TRUE
"2583","nRNWaEuPtfcyR8pI-LnASA","""Italia Express""","Downtown","""755 S Grand Central Pkwy""","89106",3,5,"Italian;Restaurants",1,"0",3526,FALSE
"2584","NRsZyuOZlwgbGz7S13ralg","""Starbucks - Albertsons""","Westside","""1001 S Rainbow Blvd""","89145",3,10,"Coffee & Tea;Food",1,"0",1594,FALSE
"2585","nS6QENxe6YODNrQ45bpC-A","""Cafe Verdi""","Westside","""3111 S Valley View Blvd, Bldg M, Ste 105""","89102",3,156,"Halal;Italian;Pizza;Mediterranean;Restaurants",1,"0",3822,FALSE
"2586","NSgSagwajv26iS8zUKs2EQ","""Cadillac Mexican Kitchen & Tequila Bar""","Downtown","""129 E Fremont St""","89101",3.5,107,"Nightlife;Bars;Steakhouses;American (Traditional);Restaurants;Mexican;Seafood;Sports Bars",1,"1",1805,FALSE
